explorer,model,seed,mean_1st_dim,var_1st_dim,time,n_logprob,n_steps,acceptance_prob,energy_jump_dist,miness,minKSess,geyerESS
adaptive MALA,kilpisjarvi,7,-0.08408900012144653,4.31616659743798e-7,2.788065705,131068,65534,3.0517578125e-5,NaN,49.71006317324586,1.6980611162855577,13107.840050782299
adaptive MALA,kilpisjarvi,8,0.014043763629680874,6.0192668223968025e-9,2.782377543,131068,65534,3.0517578125e-5,Inf,49.54272795075023,1.6980611162855577,32768.000244140625
adaptive MALA,kilpisjarvi,9,0.08551259565182867,4.463545857769875e-7,2.7874985839999997,131068,65534,3.0517578125e-5,NaN,49.42139103983143,1.6980611162855577,13107.840050782299
adaptive MALA,kilpisjarvi,10,-0.05191572254508081,3.90012715981945e-33,2.743462958,131068,65534,3.0517578125e-5,0.0,NaN,1.6980611162855577,NaN
AutoStep RWMH,kilpisjarvi,1,0.16671131095171743,0.05269325675364648,0.669084958,1191724,631542,0.570792969654402,0.16012169781977914,49.28349244269479,1.6980611162855577,1.3020509989831686
AutoStep RWMH,kilpisjarvi,2,0.0922621235182738,0.007271889333786013,0.6332576649999999,1199517,630174,0.5713847065798078,0.16497841102794572,49.4098980196025,1.6980611162855577,1.3218035154096277
AutoStep RWMH,kilpisjarvi,3,-0.09520138728800975,0.0029315097919676253,0.652173003,1181815,624120,0.5627259759181678,0.1599814772298642,49.729031951791626,1.6980611162855577,4.757596914399908
AutoStep RWMH,kilpisjarvi,4,0.17638819420364682,0.0033756693222805932,0.677389502,1192362,631704,0.5697035120127697,0.15977669462005772,49.26771575530602,1.6980611162855577,1.3234408171198957
AutoStep RWMH,kilpisjarvi,5,-0.2395943283017432,0.016943373224024488,0.633538457,1194012,629556,0.5611862572407863,0.16139954664420414,49.976638701657045,1.6980611162855577,1.7327759352078047
AutoStep RWMH,kilpisjarvi,6,0.07098726425244278,0.015636674820433495,0.6626779970000001,1191263,631179,0.564122345542586,0.1540299123643971,49.44573193147095,1.6980611162855577,7.4671488486595905
AutoStep RWMH,kilpisjarvi,7,0.1942799462269364,0.0015404878373774557,0.661277666,1197058,635033,0.5642252232795547,0.1569954696178979,49.237540322908,1.6980611162855577,3.966286757788473
AutoStep RWMH,kilpisjarvi,8,0.0181393409812887,0.0018589963544504429,0.798334793,1193232,636203,0.5699341994675369,0.1505410490981398,49.53567813853065,1.6980611162855577,1.324346870254782
AutoStep RWMH,kilpisjarvi,9,-0.07047000818564156,0.047208709109431354,0.762989667,1194139,634668,0.570937169752846,0.1529927204509571,49.68602899608454,1.6980611162855577,1.3863266441469044
AutoStep RWMH,kilpisjarvi,10,0.4364293353449447,0.01090119407892723,0.6486050409999999,1190908,636179,0.5705462384275065,0.15475349212081058,48.831859422805586,1.6980611162855577,1.608143039280714
AutoStep MALA,kilpisjarvi,1,0.5320444309032382,4.6137415251941305e-18,31.321577168,382967,765934,0.12200927734375,0.008368729113956953,48.673282180056816,1.6980611162855577,1.2945411728115208
AutoStep MALA,kilpisjarvi,2,-0.08335831074597137,3.1387266590088256e-12,25.151269373999998,363383,726766,0.152587890625,0.013236845194625986,49.70881407956887,0.754693829460248,1.2945014646517334
AutoStep MALA,kilpisjarvi,3,-0.8976126682180272,3.9533616676374e-12,25.543371249000003,373724,747448,0.124969482421875,0.008994562768639584,51.130524460184674,1.6980611162855577,1.2944313001541452
AutoStep MALA,kilpisjarvi,4,-0.024671094043976084,2.1765172062996853e-12,24.416784457,353819,707638,0.171112060546875,0.01701556793643086,49.60864316139554,1.6980611162855577,1.2945853126560292
AutoStep MALA,kilpisjarvi,5,-0.5387033353227582,1.514501239472314e-10,25.717775668999998,367526,735052,0.120849609375,0.008285567595260113,50.496439245064856,0.754693829460248,1.2944968081972275
AutoStep MALA,kilpisjarvi,6,-0.05171130255619666,4.38493722168175e-11,24.193655001,344630,689260,0.178436279296875,0.019061300639314,49.65475938329067,1.6980611162855577,1.294528108055104
AutoStep MALA,kilpisjarvi,7,0.9261314581611015,7.324255297025542e-13,22.996172957,329058,658116,0.235504150390625,0.035174434126671705,48.02705971578609,1.6980611162855577,1.2945594922434005
AutoStep MALA,kilpisjarvi,8,0.40933367963453293,1.094255380919998e-10,26.248353209,375082,750164,0.1080322265625,0.0064135194160532955,48.87716721709247,1.6980611162855577,1.2941812233852175
AutoStep MALA,kilpisjarvi,9,0.9924949444934799,3.232662939138668e-11,24.732091955999998,356373,712746,0.158111572265625,0.01475039341421271,47.91950411928916,0.754693829460248,1.294579515538682
AutoStep MALA,kilpisjarvi,10,-0.857287609735554,1.5887624272835984e-10,25.115570253999998,360143,720286,0.14166259765625,0.011567091269551067,51.058688417122376,0.754693829460248,1.2944804690201077
DRHMC,kilpisjarvi,1,-1.5705081745304002e6,0.2898273790012197,162.449176999,262132,1310665,6.103515625e-5,3.639857111624171,6.817133095243603e-8,0.754693829460248,4.400809655278153
DRHMC,kilpisjarvi,2,37786.18316605853,1.3699351904636874,162.535114793,262132,1310665,0.0098876953125,19.697999178801165,0.00011739406462588239,0.754693829460248,1.307738623143509
DRHMC,kilpisjarvi,3,-194372.64207857646,0.9554343809935324,163.10199775,262132,1310665,0.0009765625,12.008186231449459,4.452869698699707e-6,0.754693829460248,1.256837148875885
DRHMC,kilpisjarvi,4,384345.1239559477,0.8373064822028596,163.671414583,262132,1310665,0.00048828125,11.985039448741372,1.1378253400055417e-6,0.754693829460248,1.5506124358762912
DRHMC,kilpisjarvi,5,-23321.487055842364,10.237925981931667,163.81090795800003,262132,1310665,0.0263671875,29.375690105705967,0.0003106771356122151,0.754693829460248,1.2910682701355765
DRHMC,kilpisjarvi,6,-42123.96184104448,5.933646411900077,163.834136334,262132,1310665,0.00830078125,18.924723700911766,9.501524202503135e-5,0.754693829460248,1.3222902061982469
DRHMC,kilpisjarvi,7,-44409.16802231413,1.0793128776091376,163.255800959,262132,1310665,0.00732421875,17.8438935032638,8.547607259448445e-5,0.754693829460248,1.3108020661003659
DRHMC,kilpisjarvi,8,-1.635178734451888e6,0.5370212337333639,163.19671612500002,262132,1310665,6.103515625e-5,3.59783150091102,6.288548874652905e-8,0.754693829460248,1.1621706300492902
DRHMC,kilpisjarvi,9,-139332.81564951863,1.1222622622283662,163.417563583,262132,1310665,0.0013427734375,11.55264664300394,8.667748090685378e-6,0.754693829460248,1.2781103032630445
DRHMC,kilpisjarvi,10,-163126.54627226334,1.605430236705302,154.746286711,262132,1310665,0.00146484375,14.956482622462422,6.322820416396017e-6,0.754693829460248,1.2501587191444339
HitAndRunSlicer,kilpisjarvi,1,-54.912544292782044,642.7292591842986,2.097014459,5961199,3008369,1.0,0.6292499280167493,86.60134159374849,1.6980611162855581,35.42071377416091
HitAndRunSlicer,kilpisjarvi,2,-61.32612901623855,605.0375869189884,1.865384335,5670404,2904452,1.0,0.6239387357709661,85.85949079290138,1.6980611162855581,38.907894005396365
HitAndRunSlicer,kilpisjarvi,3,-57.17796892749922,702.752965539316,1.961041957,5852397,2967582,1.0,0.6294024626655921,86.61067834922888,1.6980611162855581,51.313951659123056
HitAndRunSlicer,kilpisjarvi,4,-52.538444250437486,686.7016434097629,1.997693333,5898630,3044942,1.0,0.6283148178532292,89.03720706012334,1.6980611162855581,45.03251933611206
HitAndRunSlicer,kilpisjarvi,5,-54.35331671458015,813.478217650918,1.888863959,5852017,2975715,1.0,0.619814354020047,84.38169453852338,1.6980611162855581,48.86380245107546
HitAndRunSlicer,kilpisjarvi,6,-60.71064920767382,760.1211301993575,1.9703083769999998,5815699,2968432,1.0,0.6293983270568023,90.39623545178397,1.6980611162855581,43.934866271311286
HitAndRunSlicer,kilpisjarvi,7,-57.24599143181483,953.5164956081901,1.930877791,5843325,2976891,1.0,0.6327843566836804,81.0401937968967,1.6980611162855581,37.94463649955211
HitAndRunSlicer,kilpisjarvi,8,-61.49170944295735,635.1486001088666,1.975631082,5916000,2991609,1.0,0.6264251729497682,83.44090394724263,1.6980611162855581,37.76335592428498
HitAndRunSlicer,kilpisjarvi,9,-58.44115245353718,892.3442791576105,2.078268624,5879984,3000665,1.0,0.6117104761342876,80.7163609211344,1.6980611162855581,35.23290211141472
HitAndRunSlicer,kilpisjarvi,10,-60.71321772703712,1277.4032144509574,1.9241543760000002,5952547,2993946,1.0,0.6252245544014499,74.63254495862142,1.6980611162855581,3.6393372842667544
NUTS,kilpisjarvi,1,1.4141615236659177,0.02403924422221982,41.383493582,131068,1855250,0.8933410574880165,0.47163035902372213,47.244125652452645,0.754693829460248,1.5126133757599771
NUTS,kilpisjarvi,2,-0.6356434809165277,0.008460261669166767,37.770666627,131068,1812642,0.8918373196748788,0.4840377902340331,50.6663566976987,1.6980611162855577,1.9810042936564316
NUTS,kilpisjarvi,3,0.2104904902494043,0.010525364864395174,38.329109332,131068,1836952,0.8590914254730074,0.4858641220496056,49.21014764647692,1.6980611162855577,3.958768881227057
NUTS,kilpisjarvi,4,2.5277883762809688,0.046105900356039266,37.101938583,131068,1783275,0.7921018377756557,0.5196705437102311,45.528242084307315,0.754693829460248,1.5800417106245581
NUTS,kilpisjarvi,5,2.154493596673768,0.11145172410879096,38.940424336,131068,1847461,0.8711411468881961,0.5007159333950785,46.09216932978424,0.754693829460248,2.4994965859785125
NUTS,kilpisjarvi,6,-3.59606769330911,0.008809652474283381,39.900483499,131068,1875401,0.8655608642549566,0.4957664067661334,56.30482190911683,1.6980611162855577,2.4594595221599036
NUTS,kilpisjarvi,7,-2.305805567262273,0.01313387301486542,31.208373875,131068,1453612,0.8647065487026337,0.4994703837951606,53.737257860478564,1.6980611162855577,1.5887557842064532
NUTS,kilpisjarvi,8,3.5818441913179226,0.023569972233157176,39.683827836000006,131068,1882202,0.8638328701778193,0.4755955489121779,43.98936209652664,0.754693829460248,1.5921320557409093
NUTS,kilpisjarvi,9,-0.71984719656274,0.053812091338637714,38.860851709,131068,1842009,0.8702804053295883,0.4950779441686012,50.81405603208673,1.6980611162855577,1.3195416287533859
NUTS,kilpisjarvi,10,0.13413411466245956,0.036200244256083695,38.349620499,131068,1827840,0.891035867174512,0.4842768758693972,49.33844328998247,1.6980611162855577,6.046664422558012
adaptive RWMH,mRNA,1,-1.5061606336225593,1.5974920846620466e-29,2.6230139589999997,131068,0,0.0,0.0,NaN,0.754693829460248,NaN
adaptive RWMH,mRNA,2,0.6181955678022881,0.004682170117075456,0.339721082,131068,0,6.103701895199438e-5,0.00018844438463195672,65.96290754135954,0.754693829460248,1.5633012904349552
adaptive RWMH,mRNA,3,-0.0989712624176779,0.0023648080850740645,0.334716043,131068,0,3.051850947599719e-5,0.0007977826637035766,72.86908114846959,0.754693829460248,14.60424079014992
adaptive RWMH,mRNA,4,-1.583237106481476,4.930531125500144e-32,0.35223287400000003,131068,0,0.0,0.0,NaN,0.754693829460248,NaN
adaptive RWMH,mRNA,5,-0.0981730411071427,0.07472656015983908,0.367255624,131068,0,3.051850947599719e-5,0.00039462437980125804,66.14256874755527,0.754693829460248,1.6146815512396961
adaptive RWMH,mRNA,6,-1.4114722512602027,7.099964820720207e-30,0.364182833,131068,0,0.0,0.0,NaN,0.754693829460248,NaN
adaptive RWMH,mRNA,7,-0.33860904251307133,0.008634390252676032,0.319120998,131068,0,3.051850947599719e-5,0.0002958705165254784,66.68153689441772,0.754693829460248,3.2718826450015324
adaptive RWMH,mRNA,8,-1.6975833188698553,0.03394160142792923,0.28399100099999997,131068,0,6.103701895199438e-5,0.0007435224473700998,66.28609516289752,0.754693829460248,2.6240530547962555
adaptive RWMH,mRNA,9,0.022177859348762388,0.029864580926906744,0.274214416,131068,0,3.051850947599719e-5,0.0004266971773404939,66.10913995195968,0.754693829460248,1.4693077868442295
adaptive RWMH,mRNA,10,-0.5475690640205471,0.619517915132784,0.27944895599999997,131068,0,3.051850947599719e-5,0.00023091752257170875,66.0430692854732,0.754693829460248,1.0793830446704111
adaptive MALA,mRNA,1,0.0,0.0,2.680389458,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,2,0.0,0.0,1.195120459,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,3,0.0,0.0,1.0962009990000001,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,4,0.0,0.0,1.104800291,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,5,0.0,0.0,1.141857457,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,6,0.0,0.0,1.1758376250000002,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,7,0.0,0.0,1.2147191670000002,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,8,0.0,0.0,0.974395082,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,9,0.0,0.0,0.939928834,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
adaptive MALA,mRNA,10,0.0,0.0,0.980126126,131068,65534,0.0,0.0,NaN,2.096371748500689,NaN
AutoStep RWMH,mRNA,1,-1.2571874146734638e-13,7.55356727245764e-27,1.5210084149999998,500594,0,0.3966979980243638,4.277535519802561e-12,51.044556924851726,2.096371748500689,1.4765281783921542
AutoStep RWMH,mRNA,2,1.5633823573251613e-13,7.967574363495589e-27,1.346692584,478080,0,0.4077758788811683,-2.708741759539779e-12,51.044556924859954,2.096371748500689,1.3463973653553563
AutoStep RWMH,mRNA,3,9.588221056268305e-15,3.6169035513725884e-28,1.309998167,452340,0,0.3755493163995287,-1.1844529263643766e-13,51.044556924846866,2.096371748500689,1.3920924041717633
AutoStep RWMH,mRNA,4,-4.477480661555057e-14,1.8911173495968913e-27,1.544508832,472122,0,0.4022216796735806,1.3877356837450894e-13,51.044556924849154,2.096371748500689,1.336333023943509
AutoStep RWMH,mRNA,5,-5.5200276250458776e-14,4.459496624955817e-27,1.426470334,512405,0,0.4042358398238133,7.261811513442976e-12,51.04455692485334,2.096371748500689,1.4894303594086997
AutoStep RWMH,mRNA,6,7.938407817758987e-14,1.0367104319247726e-27,1.3428028379999999,468183,0,0.40325927732402306,1.5958897343817252e-12,51.04455692485276,2.096371748500689,1.318815438395025
AutoStep RWMH,mRNA,7,1.5209106237050415e-13,3.3473021972918174e-26,1.430618875,502204,0,0.4000854491805398,-1.4137726823655952e-11,51.044556924858234,2.096371748500689,1.848701071609356
AutoStep RWMH,mRNA,8,1.6416561149726049e-12,1.9612751526663783e-26,1.426532581,485035,0,0.4061584472396039,3.4468078890202702e-12,51.0445569248679,2.096371748500689,1.4300014234591072
AutoStep RWMH,mRNA,9,-4.3728281435066954e-13,6.556938310269842e-26,1.328314126,467928,0,0.4132080077905866,2.5549756808938145e-12,51.044556924860764,2.096371748500689,1.345563258865116
AutoStep RWMH,mRNA,10,-1.7387648024222362e-12,7.29344393622655e-25,1.349643083,469156,0,0.4063720702855463,3.682445694945871e-11,51.04455692488459,2.096371748500689,1.5066795784964073
AutoStep MALA,mRNA,1,1.175864333596527e-13,1.1247368095451225e-25,7.468921169,498534,997068,0.4019775390583272,-1.4808141692024268e-14,51.04455692488435,2.096371748500689,1.3522364207963198
AutoStep MALA,mRNA,2,5.178438647906461e-14,5.199714446528741e-27,7.140066625999999,478407,956814,0.4047241210886629,-2.4160632262210102e-15,51.044556924858696,2.096371748500689,1.328994412914121
AutoStep MALA,mRNA,3,5.3550658994032334e-14,2.4579302162429784e-29,6.742022627,457450,914900,0.3807983398400011,2.7512389068340415e-14,51.04455692484781,2.096371748500689,1.4521934069821256
AutoStep MALA,mRNA,4,-1.9387839951782054e-13,2.4002154717411476e-27,7.1026831239999995,485209,970418,0.408752441402302,2.1023628801394856e-14,51.044556924859094,2.096371748500689,1.9989378876518684
AutoStep MALA,mRNA,5,1.0688797186711553e-13,3.874539757317783e-27,7.444964624999999,513551,1027102,0.394348144527136,-2.2834219324391336e-14,51.044556924852564,2.096371748500689,1.7405986333691712
AutoStep MALA,mRNA,6,7.93840773656746e-14,1.0367104343406333e-27,6.991472878,468185,936370,0.4032592773388061,1.537623652535236e-14,51.04455692485276,2.096371748500689,1.318815438395025
AutoStep MALA,mRNA,7,4.838838313196118e-11,1.2367152897277514e-26,7.881087041000001,502479,1004958,0.4021301269482569,2.581295637307801e-15,51.04455692995095,2.096371748500689,2.0198834790014932
AutoStep MALA,mRNA,8,2.5145749073175894e-13,4.8689509715087435e-27,7.149981168,485031,970062,0.4061584472606027,1.2830340088976211e-14,51.044556924863585,2.096371748500689,1.3125855326129559
AutoStep MALA,mRNA,9,-4.398592057999546e-13,6.695664709151174e-26,6.992355872999999,467650,935300,0.41036987304259004,-2.0987118293236406e-14,51.04455692486053,2.096371748500689,1.3430111530007312
AutoStep MALA,mRNA,10,-1.2153490284494121e-12,3.485974787466656e-25,7.087165376,469700,939400,0.40869140624526534,3.394989367758172e-15,51.044556924880965,2.096371748500689,1.3511003180884327
DRHMC,mRNA,1,0.0,0.0,59.872099750000004,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,2,0.0,0.0,56.237517084000004,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,3,0.0,0.0,55.208435085000005,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,4,0.0,0.0,55.368161834,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,5,0.0,0.0,56.259048251,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,6,0.0,0.0,56.099306292,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,7,0.0,0.0,57.390472832,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,8,0.0,0.0,48.85158379000001,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,9,0.0,0.0,48.568288333,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
DRHMC,mRNA,10,0.0,0.0,48.854985958,0,655340,1.0,0.0,NaN,2.096371748500689,NaN
HitAndRunSlicer,mRNA,1,0.15875779461116252,0.0012092478981791748,7.962159210000001,4485977,2236861,1.0,0.7568421183398872,156.00276583281266,0.754693829460248,138.92554312103928
HitAndRunSlicer,mRNA,2,0.1656920484007683,0.0013566404252796384,7.988647168,4531438,2256244,1.0,0.7467420710957435,121.03560941537435,0.754693829460248,117.25841419254232
HitAndRunSlicer,mRNA,3,0.1620376919101054,0.0010834938836162124,8.013182833,4537067,2280977,1.0,0.7392087443007664,115.47664882614065,0.754693829460248,101.0131846011157
HitAndRunSlicer,mRNA,4,0.16463767296950682,0.0011210016310956629,8.276463877,4600787,2308931,1.0,0.7428748391730842,97.8292938109721,0.754693829460248,89.19490061286037
HitAndRunSlicer,mRNA,5,0.15941836638663406,0.0011071227453301393,8.107358418,4707752,2306801,1.0,0.7468030500952553,124.40147683187196,0.754693829460248,111.41342107988952
HitAndRunSlicer,mRNA,6,0.1677263655841742,0.0012581762903843285,8.134826252,4619152,2274181,1.0,0.7533215910230818,93.3304865297914,0.754693829460248,38.4290035187817
HitAndRunSlicer,mRNA,7,0.15988268428113056,0.0014635093751890333,7.4855131230000005,4924716,2365835,1.0,0.7482305090423979,135.8320783854566,0.754693829460248,123.4897650098988
HitAndRunSlicer,mRNA,8,0.1612985365557303,0.0012043601843662692,7.365757832,4594332,2283678,1.0,0.747396871347749,141.98716388032958,0.754693829460248,112.18898691191576
HitAndRunSlicer,mRNA,9,0.1556840170847436,0.0012669648985620969,7.306183166,4615963,2270687,1.0,0.7535559156749119,123.79546429095633,0.754693829460248,108.75220917199819
HitAndRunSlicer,mRNA,10,0.16282312033624086,0.001033235999989074,7.491321082999999,4794696,2358875,1.0,0.7389231561798915,137.39305527847048,0.754693829460248,105.0689054407433
NUTS,mRNA,1,0.16109513440952336,0.0012477503688234689,50.833307003,131068,4651743,0.8756729142624513,1.21166039441975,145.48480108291193,0.754693829460248,4087.3143330132534
NUTS,mRNA,2,0.16450972691472027,0.0011201032803514856,44.198391373999996,131068,4098876,0.480884850382001,0.8543062646734599,165.6438612009861,0.754693829460248,50.87857168502355
NUTS,mRNA,3,0.1636606784819044,0.0011453711417311154,47.835651418,131068,4460889,0.7061508780789357,1.143392635042348,143.98095238953817,0.754693829460248,1060.1177640868987
NUTS,mRNA,4,1.707371258640649,4.930531125500144e-32,1.841761585,131068,65534,NaN,NaN,NaN,0.754693829460248,NaN
NUTS,mRNA,5,0.16211125869883714,0.0012494851250378334,44.507735958,131068,4078835,0.7629013526279789,1.1652672992151145,536.8511515828941,0.754693829460248,1082.1198449510039
NUTS,mRNA,6,0.16296148649274067,0.0012890419553413799,41.631195918,131068,3825427,0.6805136217711016,1.1336900897213933,144.27065844151562,0.754693829460248,737.2479332805945
NUTS,mRNA,7,0.16112178850756048,0.0013129612505476587,48.387039669,131068,4454806,0.8485620096532902,1.1971158130288426,519.1761931049795,0.754693829460248,1133.2227891899138
NUTS,mRNA,8,0.162731374624762,0.0011578392501215959,37.36609970800001,131068,3788134,0.6208574621881842,1.0697844249242445,144.3406293410254,0.754693829460248,447.9860415532836
NUTS,mRNA,9,0.16203274048299107,0.001180687129812886,32.622820499,131068,3300599,0.5406652458743607,0.9326542769977224,144.72447339442687,0.754693829460248,38.85892311284978
NUTS,mRNA,10,0.16367743153136824,0.0011148488410856077,42.011865375,131068,4293219,0.7442860178785424,1.1312925929396753,508.69672512165084,0.754693829460248,1958.3932846416096
adaptive RWMH,orbital,1,-6.167680906900717,2.8478747780888834e-28,1.106855207,131068,0,0.0,0.0,NaN,0.754693829460248,NaN
adaptive RWMH,orbital,2,-2.64187032831632,0.0669126501995593,0.30983704300000003,131068,0,6.103701895199438e-5,2.854972548770703,69.5735527067206,0.754693829460248,9.08881935142465
adaptive RWMH,orbital,3,-4.255980851463691,0.002519448390745604,0.30591200100000004,131068,0,6.103701895199438e-5,2.5227667113193104,66.07767643662334,0.754693829460248,NaN
adaptive RWMH,orbital,4,-3.5792839337671962,0.020898280054142883,0.328030748,131068,0,6.103701895199438e-5,5.9703604284580685,65.80611542280856,0.754693829460248,1.0530238384189665
adaptive RWMH,orbital,5,-11.161087285076858,1.5228841817955636,0.39305025099999996,131068,0,3.051850947599719e-5,1.2288866602823594,66.2584601044478,0.754693829460248,2.1116620203057717
adaptive RWMH,orbital,6,-14.146719043214944,0.4107338907967826,0.300189791,131068,0,6.103701895199438e-5,4.625798477431179,65.99875640764559,0.754693829460248,1.3834454062632668
adaptive RWMH,orbital,7,-3.539503813795476,0.023021297506523642,0.394047377,131068,0,0.00012207403790398877,4.106097249168957,66.01923541693424,0.754693829460248,1.3853417530873293
adaptive RWMH,orbital,8,-0.7715814902972764,0.5415500616435653,0.327659708,131068,0,9.155552842799158e-5,25.694699825097228,66.42828927238497,0.754693829460248,1.824483535845481
adaptive RWMH,orbital,9,-0.6514076595844812,0.03123244760567289,0.33066287400000005,131068,0,6.103701895199438e-5,6.0688057518568925,66.0662883071763,0.754693829460248,1.237162717929583
adaptive RWMH,orbital,10,-7.335071594432473,0.7133257994285855,0.337936834,131068,0,9.155552842799158e-5,11.482281682307338,66.06319620598681,0.754693829460248,1.2934309193469098
adaptive MALA,orbital,1,0.0,0.0,2.5478220019999998,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,2,0.0,0.0,1.156757791,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,3,0.0,0.0,1.1656082909999999,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,4,0.0,0.0,1.210349999,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,5,0.0,0.0,1.1562370409999998,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,6,0.0,0.0,1.163512083,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,7,0.0,0.0,1.169663459,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,8,0.0,0.0,1.154430998,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,9,0.0,0.0,1.2384658339999999,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
adaptive MALA,orbital,10,0.0,0.0,1.155167874,131068,65534,0.0,NaN,NaN,1.6980611162855581,NaN
AutoStep RWMH,orbital,1,-1.6338553887615344,5.212835571930608e-6,2.0890675009999997,842682,422241,0.529735042273207,0.2128812832772286,65.91858844127732,0.8981480284485595,1.3196861404241982
AutoStep RWMH,orbital,2,-1.6306523908562722,1.558346741992456e-6,2.104184874,846428,423095,0.529801192612662,0.2136379687914879,65.90197920072409,0.8981480284485595,1.2994759802035074
AutoStep RWMH,orbital,3,-1.632266170946266,1.8100626851567306e-6,2.144620792,849070,423733,0.5316879714247621,0.21856429052797108,65.89573059329433,0.8981480284485595,1.3329349393443815
AutoStep RWMH,orbital,4,-1.634622281522598,2.1994775890385466e-6,2.100591168,850751,424011,0.5297147267250741,0.22058418895855036,65.81179629883036,0.8981480284485595,1.3079077057002417
AutoStep RWMH,orbital,5,-1.6336399817542375,1.7879566831374826e-5,2.1020032889999998,849104,424282,0.5296919863786487,0.211649050625372,66.01781847377859,0.8981480284485595,1.4430022664954336
AutoStep RWMH,orbital,6,-1.6347436751608762,2.154866212670995e-6,2.101298999,846438,423183,0.5307163737905968,0.21282954130406173,65.95291044403295,0.8981480284485595,1.2990772763450062
AutoStep RWMH,orbital,7,-1.6439148575627027,1.718750609514355e-6,2.102064749,848412,423795,0.5329613264390152,0.21770369072837856,66.03663335816579,0.8981480284485595,1.345902045493381
AutoStep RWMH,orbital,8,-1.6326674331178705,1.845006436836148e-6,2.092447003,846840,423314,0.5325223441694248,0.21046875149904914,66.01426888917786,0.8981480284485595,1.3455522976242809
AutoStep RWMH,orbital,9,-1.6293226002158345,1.0061761120199856e-5,2.1026769180000002,845810,422692,0.5310984032561312,0.2160001227088343,66.14595194823175,0.8981480284485595,1.3219816185913074
AutoStep RWMH,orbital,10,-1.6307081070433493,1.0656488486182059e-5,2.1331809159999997,845555,422630,0.530194581736456,0.2130339485981512,65.98797754726789,0.8981480284485595,1.300513254155903
AutoStep MALA,orbital,1,0.0,0.0,2.504384625,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,2,0.0,0.0,2.3077790389999997,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,3,0.0,0.0,2.271805458,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,4,0.0,0.0,2.286937917,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,5,0.0,0.0,2.285296084,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,6,0.0,0.0,2.297108751,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,7,0.0,0.0,2.309069751,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,8,0.0,0.0,2.298587791,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,9,0.0,0.0,2.2903480829999996,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
AutoStep MALA,orbital,10,0.0,0.0,2.259095919,196602,393204,NaN,0.0,NaN,1.6980611162855581,NaN
DRHMC,orbital,1,0.0,0.0,2.9510672099999997,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,2,0.0,0.0,1.614775539,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
